7.0,0.28,0.39,8.7,0.051,32.0,141.0,0.996,3.38,0.486,10.5,6.0,1.0
7.4,0.27,0.48,1.1,0.047,17.0,132.0,0.9914,3.143,0.589,11.6,6.0,1.0
7.2,0.32,0.36,2.0,0.04,37.0,114.0,0.9906,3.1,0.71,12.3,7.0,1.0
8.5,0.265,0.345,9.334,0.044,20.0,142.0,0.9974,3.141,0.53,10.0,6.0,1.0
7.132,0.14,0.312,1.1,0.042,7.0,47.0,0.9934,3.113,0.416,10.2,6.0,1.0
7.104,0.226,0.36,2.05,0.05,31.0,113.322,0.992,3.19,0.593,10.8,6.0,1.0
6.2,0.12,0.34,1.724,0.045,43.0,117.0,0.993,3.42,0.51,9.0,6.0,1.0
5.8,0.259,0.31,14.95,0.044,22.0,179.0,0.9962,3.37,0.37,9.773,5.0,1.0
7.3,0.28,0.43,1.7,0.08,21.0,123.0,0.9905,3.19,0.42,12.8,5.0,1.0
6.5,0.39,0.23,5.4,0.051,25.0,149.0,0.9934,3.229,0.35,10.0,5.0,1.0
7.0,0.293,0.32,1.2,0.036,38.0,138.0,0.9906,3.13,0.28,11.2,6.0,1.0
7.3,0.24,0.39,9.805,0.057,45.0,149.0,0.9999,3.21,0.36,8.6,5.0,1.0
7.227,0.24,0.39,17.95,0.057,45.0,149.0,0.9999,3.21,0.36,8.6,5.0,1.0
6.7,0.23,0.39,2.141,0.172,25.141,158.0,0.9937,3.114,0.36,9.4,6.0,1.0
6.7,0.24,0.39,2.9,0.173,63.0,157.0,0.9937,3.1,0.34,9.4,6.0,1.0
7.0,0.31,0.26,2.039,0.069,28.0,160.0,0.995,3.13,0.46,9.686,6.0,1.0
6.6,0.24,0.27,1.641,0.057,33.0,116.498,0.9934,3.22,0.56,10.278,6.0,1.0
6.7,0.23,0.26,1.4,0.06,33.0,117.326,0.9934,3.24,0.56,9.5,5.0,1.0
6.467,0.18,0.31,1.4,0.058,38.0,167.0,0.9931,3.327,0.53,10.0,7.0,1.0
6.62,0.26,0.26,4.4,0.063,63.0,206.0,0.996,3.27,0.52,9.684,4.0,1.0
6.2,0.46,0.341,4.4,0.066,24.809,207.0,0.9939,3.141,0.52,9.8,5.0,1.0
6.809,0.31,0.26,7.4,0.048,28.0,160.0,0.9954,3.13,0.46,9.8,6.0,1.0
6.9,0.19,0.35,5.0,0.067,32.0,150.0,0.995,3.36,0.48,9.8,5.0,1.0
7.2,0.19,0.31,1.6,0.043,23.091,111.704,0.9917,3.35,0.522,11.7,6.0,1.0
6.6,0.25,0.29,1.1,0.068,23.166,124.0,0.9914,3.34,0.58,11.0,5.0,1.0
6.2,0.16,0.33,1.1,0.057,21.0,82.0,0.993,3.32,0.46,10.9,7.0,1.0
6.4,0.18,0.35,1.0,0.045,23.347,108.0,0.993,3.31,0.35,10.9,6.0,1.0
6.8,0.2,0.59,0.9,0.147,25.111,132.0,0.993,3.05,0.47,9.1,6.0,1.0
6.9,0.25,0.35,1.3,0.039,29.0,191.0,0.9908,3.13,0.52,11.0,6.0,1.0
6.966,0.21,0.34,11.9,0.043,37.0,213.0,0.9962,3.09,0.485,9.6,6.0,1.0
6.0,0.19,0.26,12.4,0.048,50.0,147.0,0.9972,3.3,0.36,9.724,6.0,1.0
7.27,0.38,0.15,4.6,0.044,25.0,79.661,0.9931,3.11,0.38,10.472,6.0,1.0
6.443,0.2,0.36,1.2,0.045,44.0,111.0,0.993,3.36,0.527,9.9,6.0,1.0
6.8,0.264,0.24,4.9,0.048,37.461,123.0,0.9951,3.03,0.46,8.6,6.0,1.0
6.0,0.19,0.26,12.4,0.048,37.26,154.531,0.9972,3.3,0.491,8.9,6.0,1.0
7.0,0.47,0.07,1.1,0.035,17.0,151.0,0.991,3.251,0.34,10.5,5.0,1.0
7.297,0.38,0.15,4.6,0.044,25.0,80.007,0.9931,3.11,0.38,10.2,6.0,1.0
7.2,0.24,0.27,1.4,0.041,10.651,122.0,0.993,3.15,0.46,10.3,6.0,1.0
6.2,0.235,0.03,1.2,0.044,23.781,120.0,0.9934,3.358,0.54,9.1,5.0,1.0
6.4,0.26,0.24,6.4,0.04,25.583,124.0,0.9903,3.22,0.49,12.6,7.0,1.0
6.7,0.25,0.13,1.2,0.041,23.573,174.0,0.992,3.14,0.42,9.8,5.0,1.0
6.7,0.23,0.31,2.1,0.046,30.0,96.0,0.9926,3.33,0.64,10.7,8.0,1.0
7.4,0.24,0.29,10.1,0.05,21.0,105.0,0.9962,3.13,0.485,9.5,5.0,1.0
6.879,0.27,0.43,7.8,0.048,48.0,244.0,0.9956,3.1,0.51,9.546,6.0,1.0
6.8,0.3,0.323,4.6,0.061,50.5,238.5,0.996,3.32,0.488,9.5,5.0,1.0
6.0,0.27,0.287,4.8,0.063,31.0,201.0,0.9964,3.69,0.71,10.0,5.0,1.0
8.6,0.23,0.46,1.988,0.054,11.116,85.745,0.9941,2.95,0.49,9.1,6.0,1.0
6.7,0.23,0.31,2.1,0.046,23.651,115.535,0.993,3.33,0.64,10.7,5.0,1.0
7.4,0.24,0.29,10.1,0.05,21.0,105.0,0.997,3.13,0.35,9.5,5.0,1.0
7.1,0.18,0.36,1.4,0.043,10.296,87.0,0.9898,3.26,0.37,10.715,5.0,1.0
7.0,0.231,0.34,1.3,0.042,23.419,113.989,0.9912,3.31,0.65,10.408,7.0,1.0
7.4,0.18,0.346,8.8,0.064,26.0,103.0,0.9961,2.94,0.56,9.535,5.0,1.0
6.7,0.263,0.327,5.4,0.06,37.147,105.0,0.9949,3.27,0.488,9.0,5.0,1.0
6.8,0.22,0.297,1.4,0.053,34.0,114.0,0.993,3.39,0.77,10.6,6.0,1.0
7.1,0.269,0.34,16.0,0.05,51.0,161.093,0.9985,3.146,0.6,9.2,6.0,1.0
6.71,0.34,0.2,6.1,0.063,47.0,164.0,0.996,3.17,0.42,10.0,5.0,1.0
7.3,0.22,0.3,8.2,0.048,37.497,207.0,0.9966,3.33,0.489,9.5,6.0,1.0
7.182,0.268,0.61,9.708,0.045,54.0,155.0,0.9974,3.11,0.45,8.7,5.0,1.0
7.1,0.44,0.62,9.773,0.044,52.0,152.0,0.9975,3.12,0.486,8.7,6.0,1.0
7.221,0.39,0.63,9.776,0.044,55.0,156.0,0.9974,3.09,0.44,8.7,6.0,1.0
6.8,0.264,0.31,13.3,0.05,69.0,202.0,0.997,3.22,0.48,9.7,5.0,1.0
7.1,0.269,0.61,11.8,0.045,38.347,155.0,0.9974,3.127,0.45,8.7,5.0,1.0
7.1,0.44,0.62,9.727,0.044,52.0,152.0,0.9975,3.129,0.46,8.7,5.0,1.0
7.283,0.39,0.63,11.0,0.044,55.0,156.0,0.9974,3.09,0.44,8.7,6.0,1.0
6.1,0.265,0.43,7.5,0.049,65.0,243.0,0.9957,3.12,0.47,9.0,5.0,1.0
6.9,0.24,0.33,1.7,0.035,47.0,136.0,0.99,3.26,0.422,12.6,7.0,1.0
6.9,0.21,0.291,1.8,0.034,48.0,136.0,0.9899,3.25,0.41,12.6,7.0,1.0
6.973,0.17,0.32,1.7,0.04,51.0,148.0,0.9916,3.152,0.44,11.5,7.0,1.0
6.936,0.26,0.29,12.4,0.044,62.0,240.0,0.9969,3.04,0.42,9.495,5.0,1.0
6.0,0.34,0.66,15.9,0.046,26.0,164.0,0.9979,3.14,0.5,9.518,5.0,1.0
7.117,0.265,0.36,1.2,0.034,15.0,80.0,0.9913,3.112,0.36,10.648,7.0,1.0
7.751,0.36,0.46,1.84,0.043,4.0,83.0,0.9956,2.89,0.3,10.1,4.0,1.0
7.08,0.34,0.66,15.9,0.046,38.022,164.0,0.997,3.132,0.5,8.8,6.0,1.0
7.4,0.25,0.37,9.485,0.06,52.0,192.0,0.9975,3.142,0.44,9.1,5.0,1.0
7.1,0.265,0.32,9.6,0.054,64.0,162.0,0.9962,3.4,0.41,9.4,5.0,1.0
6.0,0.21,0.24,8.841,0.047,55.0,164.0,0.997,3.34,0.49,9.4,5.0,1.0
7.5,0.272,0.4,18.9,0.051,44.0,170.0,1.0,2.99,0.46,9.0,5.0,1.0
7.4,0.345,0.37,2.114,0.06,24.994,192.0,0.995,3.0,0.44,9.571,5.0,1.0
7.3,0.13,0.32,14.4,0.047,34.0,109.0,0.996,3.163,0.35,9.661,6.0,1.0
7.1,0.264,0.32,9.6,0.054,37.363,162.0,0.9962,3.4,0.41,9.4,5.0,1.0
7.1,0.23,0.35,16.5,0.05,60.0,171.0,0.999,3.139,0.491,9.1,5.0,1.0
7.1,0.23,0.35,9.164,0.04,60.0,171.0,0.999,3.16,0.59,9.531,6.0,1.0
6.9,0.33,0.28,1.3,0.051,37.0,187.0,0.9927,3.27,0.6,10.3,5.0,1.0
6.5,0.17,0.54,8.5,0.049,64.0,163.0,0.9959,2.89,0.39,8.8,6.0,1.0
7.2,0.27,0.46,18.75,0.052,45.0,255.0,0.997,3.04,0.52,8.9,5.0,1.0
7.2,0.31,0.357,13.3,0.056,38.316,195.0,0.9982,3.01,0.47,9.2,5.0,1.0
6.7,0.41,0.34,9.2,0.049,37.731,150.0,0.9968,3.22,0.51,9.1,5.0,1.0
6.7,0.261,0.325,9.2,0.049,29.0,152.366,0.9968,3.22,0.51,9.652,5.0,1.0
5.5,0.485,0.001,2.284,0.065,8.0,103.0,0.994,3.63,0.4,10.116,4.0,1.0
6.0,0.31,0.24,3.3,0.041,25.0,143.0,0.9914,3.206,0.44,11.3,6.0,1.0
7.0,0.14,0.4,1.7,0.035,16.0,77.276,0.992,3.19,0.42,11.8,6.0,1.0
7.226,0.31,0.5,13.3,0.05,38.269,162.069,0.9982,3.01,0.47,9.2,5.0,1.0
7.3,0.32,0.48,9.526,0.06,57.0,159.477,0.9982,3.139,0.5,9.2,5.0,1.0
5.9,0.36,0.04,2.376,0.046,21.0,97.304,0.9934,3.22,0.51,9.967,5.0,1.0
6.97,0.24,0.32,12.2,0.054,37.472,156.852,0.9984,3.01,0.54,9.476,5.0,1.0
7.4,0.16,0.31,6.85,0.059,31.0,131.0,0.996,3.165,0.34,9.698,5.0,1.0
6.9,0.19,0.28,5.0,0.042,14.0,82.013,0.9952,3.29,0.36,9.1,6.0,1.0
6.4,0.13,0.47,2.003,0.092,40.0,158.0,0.9928,3.21,0.36,9.8,5.0,1.0
6.7,0.23,0.36,1.1,0.026,23.306,143.0,0.9912,3.27,0.48,10.441,6.0,1.0
6.772,0.39,0.23,3.195,0.033,29.0,126.0,0.994,3.14,0.42,11.582,5.0,1.0
6.5,0.24,0.32,7.6,0.038,48.0,203.0,0.996,3.45,0.54,9.7,7.0,1.0
6.1,0.3,0.298,1.625,0.044,47.0,179.0,0.993,3.3,0.57,10.9,5.0,1.0
6.1,0.3,0.56,1.632,0.046,46.0,184.0,0.9924,3.31,0.57,10.293,6.0,1.0
5.7,0.26,0.25,10.4,0.02,7.0,57.0,0.994,3.39,0.37,10.6,5.0,1.0
6.625,0.263,0.32,8.971,0.047,48.0,203.0,0.9958,3.45,0.54,9.7,7.0,1.0
6.946,0.425,0.4,13.1,0.038,59.0,241.0,0.997,3.23,0.57,9.0,5.0,1.0
6.6,0.24,0.27,15.8,0.035,46.0,188.0,0.9982,3.24,0.51,9.2,5.0,1.0
6.8,0.261,0.22,8.1,0.034,55.0,203.0,0.9961,3.179,0.52,9.661,5.0,1.0
6.7,0.263,0.31,9.1,0.036,37.246,179.0,0.9979,3.26,0.56,9.6,5.0,1.0
8.2,0.23,0.4,1.2,0.027,36.0,121.0,0.992,3.12,0.38,10.7,6.0,1.0
7.178,0.37,0.67,9.726,0.045,49.0,155.0,0.9975,3.16,0.44,8.7,5.0,1.0
7.289,0.229,0.36,1.709,0.042,30.0,116.453,0.993,3.15,0.54,10.8,5.0,1.0
6.459,0.28,0.302,1.9,0.029,18.0,79.0,0.9923,3.188,0.52,11.8,6.0,1.0
6.3,0.31,0.34,2.2,0.045,20.0,77.0,0.9927,3.12,0.43,10.2,5.0,1.0
7.1,0.37,0.67,10.5,0.045,49.0,155.0,0.9975,3.123,0.44,8.7,5.0,1.0
7.9,0.21,0.4,1.2,0.039,38.0,107.0,0.992,3.21,0.54,10.8,6.0,1.0
8.5,0.21,0.41,1.888,0.036,24.0,99.0,0.9947,3.18,0.53,9.7,5.0,1.0
7.157,0.2,0.4,1.633,0.037,19.0,87.0,0.992,3.137,0.593,11.2,6.0,1.0
6.3,0.255,0.37,1.1,0.04,37.0,114.0,0.9905,3.0,0.39,10.9,6.0,1.0
6.371,0.16,0.27,1.4,0.044,23.525,168.0,0.9918,3.333,0.37,10.1,5.0,1.0
6.4,0.595,0.14,5.2,0.058,15.0,97.0,0.9951,3.223,0.36,9.0,4.0,1.0
6.3,0.34,0.33,2.985,0.036,19.0,80.0,0.992,3.191,0.58,12.0,7.0,1.0
6.9,0.274,0.326,4.1,0.042,23.0,116.0,0.994,3.094,0.38,9.4,6.0,1.0
7.9,0.22,0.38,3.167,0.043,46.0,112.149,0.992,3.151,0.32,11.5,7.0,1.0
6.902,0.18,0.46,9.133,0.055,58.0,135.0,0.9968,3.14,0.43,9.9,6.0,1.0
6.9,0.25,0.312,1.675,0.045,23.898,116.0,0.994,3.329,0.525,10.218,6.0,1.0
7.2,0.18,0.41,1.2,0.041,41.0,113.529,0.9919,3.14,0.45,10.4,5.0,1.0
8.2,0.23,0.4,7.5,0.049,12.0,121.765,0.9966,3.06,0.84,10.662,6.0,1.0
7.4,0.268,0.42,9.872,0.066,48.0,198.0,0.9979,2.89,0.42,8.9,6.0,1.0
7.4,0.24,0.42,14.0,0.066,48.0,164.344,0.9979,2.89,0.42,8.9,6.0,1.0
6.1,0.32,0.24,1.5,0.036,25.191,124.0,0.9898,3.29,0.42,12.4,6.0,1.0
5.2,0.44,0.04,1.4,0.036,43.0,119.0,0.9894,3.36,0.33,12.1,6.0,1.0
5.2,0.44,0.04,1.4,0.033,43.0,119.0,0.9894,3.36,0.33,12.1,8.0,1.0
6.1,0.32,0.24,1.5,0.036,38.0,124.0,0.9898,3.29,0.42,12.4,7.0,1.0
6.4,0.22,0.56,14.5,0.055,27.0,159.0,0.998,2.98,0.4,9.1,5.0,1.0
6.3,0.298,0.3,4.8,0.049,26.467,85.0,0.9932,3.28,0.39,10.6,5.0,1.0
7.056,0.24,0.347,14.0,0.066,48.0,198.0,0.9979,3.142,0.49,8.9,5.0,1.0
6.7,0.24,0.35,13.1,0.05,64.0,205.0,0.997,3.15,0.5,9.5,5.0,1.0
7.0,0.23,0.336,13.0,0.051,72.0,177.0,0.9972,3.16,0.49,9.529,5.0,1.0
8.4,0.268,0.354,8.7,0.048,39.0,197.0,0.9974,3.14,0.59,9.6,6.0,1.0
6.391,0.46,0.18,2.81,0.034,25.672,98.0,0.9896,3.08,0.44,12.6,7.0,1.0
6.965,0.29,0.31,8.95,0.055,20.0,157.627,0.9968,3.08,0.54,9.3,5.0,1.0
9.8,0.42,0.48,9.85,0.034,5.0,110.0,0.9958,2.87,0.29,9.948,5.0,1.0
7.1,0.293,0.46,2.928,0.066,29.0,133.0,0.9906,3.12,0.54,12.7,6.0,1.0
7.9,0.269,0.45,1.702,0.041,17.0,96.0,0.9917,3.13,0.39,11.0,5.0,1.0
7.6,0.48,0.37,0.8,0.039,4.0,100.0,0.9902,3.114,0.39,11.4,5.0,1.0
6.3,0.22,0.43,2.878,0.038,25.919,130.0,0.9918,3.35,0.33,11.5,6.0,1.0
7.5,0.27,0.31,17.7,0.049,38.144,173.0,0.999,3.09,0.64,10.2,5.0,1.0
6.9,0.23,0.4,7.5,0.04,50.0,151.0,0.996,3.166,0.27,9.713,6.0,1.0
7.2,0.32,0.47,5.1,0.037,19.0,65.0,0.992,3.03,0.41,12.6,4.0,1.0
6.646,0.23,0.324,12.9,0.054,57.0,151.349,0.996,3.28,0.39,9.688,5.0,1.0
6.0,0.271,0.321,1.2,0.06,9.0,108.0,0.9931,3.11,0.35,8.7,4.0,1.0
6.4,0.25,0.32,5.5,0.047,41.0,176.0,0.995,3.19,0.487,9.2,6.0,1.0
6.4,0.33,0.31,5.5,0.048,42.0,173.0,0.9951,3.177,0.66,9.3,6.0,1.0
6.872,0.34,0.359,1.2,0.053,61.0,183.0,0.995,3.09,0.43,9.2,5.0,1.0
6.8,0.28,0.4,22.0,0.048,48.0,167.0,0.997,2.93,0.5,8.7,5.0,1.0
6.9,0.27,0.335,9.23,0.048,64.0,156.217,0.9979,3.18,0.58,9.6,5.0,1.0
7.066,0.26,0.35,11.9,0.043,37.99,226.0,0.997,3.02,0.63,9.3,5.0,1.0
6.8,0.267,0.349,11.9,0.043,66.0,230.0,0.9972,3.02,0.487,9.3,5.0,1.0
6.881,0.24,0.41,9.4,0.048,37.291,166.0,0.9954,3.12,0.61,9.9,5.0,1.0
5.9,0.296,0.23,4.2,0.036,42.0,108.193,0.9924,3.15,0.5,11.0,5.0,1.0
6.504,0.53,0.35,2.609,0.034,26.0,109.0,0.994,3.26,0.57,9.677,8.0,1.0
6.5,0.28,0.28,8.5,0.048,37.659,210.0,0.9962,3.09,0.54,8.9,5.0,1.0
6.981,0.28,0.28,8.5,0.052,55.0,158.648,0.9962,3.09,0.55,8.9,5.0,1.0
6.8,0.273,0.4,22.0,0.048,48.0,167.0,1.001,3.13,0.5,8.7,5.0,1.0
6.8,0.28,0.36,8.0,0.045,28.0,123.0,0.9928,3.02,0.37,11.55,6.0,1.0
6.6,0.15,0.34,1.706,0.055,34.0,125.0,0.993,3.36,0.42,9.6,5.0,1.0
6.4,0.29,0.44,3.6,0.2,25.064,181.0,0.9942,3.02,0.41,9.56,5.0,1.0
6.964,0.263,0.346,3.5,0.048,76.0,180.0,0.997,3.02,0.39,9.1,5.0,1.0
7.038,0.264,0.44,3.6,0.048,75.0,183.0,0.997,3.01,0.38,9.1,5.0,1.0
6.8,0.26,0.24,9.205,0.052,54.0,214.0,0.9961,3.164,0.47,8.9,5.0,1.0
7.1,0.32,0.24,13.1,0.047,36.857,204.0,0.996,3.173,0.49,9.646,5.0,1.0
6.8,0.26,0.24,7.8,0.052,54.0,214.0,0.9961,3.161,0.47,8.9,5.0,1.0
7.034,0.27,0.26,16.1,0.049,38.157,196.0,0.9984,3.15,0.5,9.3,5.0,1.0
7.1,0.32,0.24,13.1,0.05,38.154,160.782,0.998,3.1,0.49,8.8,5.0,1.0
6.834,0.54,0.32,13.2,0.05,53.0,156.117,0.997,3.2,0.5,9.6,5.0,1.0
6.8,0.3,0.34,13.9,0.034,39.0,134.0,0.9949,3.33,0.43,12.0,6.0,1.0
5.8,0.28,0.35,2.3,0.053,36.0,114.133,0.9924,3.354,0.525,10.2,5.0,1.0
6.4,0.21,0.336,11.6,0.042,45.0,153.0,0.9972,3.159,0.43,8.8,5.0,1.0
7.0,0.26,0.32,8.3,0.045,38.0,126.0,0.9958,3.167,0.34,9.661,5.0,1.0
10.2,0.44,0.88,6.2,0.049,7.253,124.0,0.9968,3.15,0.51,9.9,4.0,0.0
6.8,0.57,0.29,2.2,0.04,15.0,77.0,0.9938,3.32,0.74,10.407,5.0,1.0
6.1,0.4,0.31,0.9,0.045,23.0,170.0,0.993,3.22,0.77,9.5,5.0,1.0
5.6,0.297,0.295,9.7,0.032,12.0,68.0,0.994,3.31,0.431,10.5,5.0,1.0
6.8,0.18,0.38,1.4,0.038,35.0,111.0,0.9918,3.32,0.522,11.2,5.0,1.0
7.0,0.16,0.332,8.3,0.045,38.0,126.0,0.997,3.21,0.486,9.2,5.0,1.0
6.7,0.13,0.304,1.671,0.045,31.0,122.0,0.9944,3.44,0.37,9.7,6.0,1.0
6.2,0.228,0.288,1.4,0.042,35.0,105.0,0.9912,3.3,0.44,11.1,7.0,1.0
5.8,0.26,0.24,9.2,0.044,55.0,152.0,0.9961,3.31,0.38,9.4,5.0,1.0
7.5,0.27,0.36,7.0,0.036,36.735,164.0,0.996,3.164,0.483,9.657,5.0,1.0
6.747,0.26,0.24,9.2,0.044,37.229,152.0,0.9961,3.31,0.38,9.4,5.0,1.0
5.7,0.28,0.24,8.689,0.044,60.0,167.0,0.9989,3.31,0.49,9.75,5.0,1.0
7.5,0.23,0.36,7.0,0.036,43.0,161.0,0.996,3.04,0.32,9.617,5.0,1.0
7.5,0.27,0.33,7.0,0.036,45.0,113.067,0.9939,3.03,0.33,11.0,5.0,1.0
7.2,0.685,0.21,9.5,0.07,33.0,172.0,0.9971,3.195,0.55,9.1,6.0,1.0
6.2,0.25,0.25,1.4,0.03,35.0,105.0,0.9912,3.3,0.44,11.1,7.0,1.0
6.5,0.19,0.3,0.8,0.043,33.0,144.0,0.9936,3.42,0.39,9.1,6.0,1.0
6.288,0.495,0.22,1.8,0.044,31.0,140.0,0.9929,3.39,0.528,10.309,6.0,1.0
7.1,0.24,0.346,17.8,0.046,39.0,145.0,0.9998,3.32,0.39,8.7,5.0,1.0
6.4,0.17,0.32,2.4,0.048,41.0,200.0,0.993,3.5,0.5,9.7,6.0,1.0
7.1,0.25,0.32,10.3,0.041,66.0,158.25,0.9969,3.17,0.52,9.1,6.0,1.0
6.4,0.17,0.32,2.4,0.048,41.0,116.099,0.993,3.339,0.5,10.295,5.0,1.0
7.1,0.24,0.41,17.8,0.046,37.788,145.0,0.997,3.32,0.489,8.7,5.0,1.0
6.388,0.475,0.08,2.596,0.062,26.0,101.768,0.9972,3.37,0.46,9.709,4.0,1.0
6.883,0.28,0.4,9.258,0.041,38.0,194.0,0.9976,3.153,0.486,9.6,6.0,1.0
8.2,0.267,0.344,7.8,0.039,49.0,208.0,0.9976,3.31,0.51,9.5,6.0,1.0
7.2,0.23,0.38,14.3,0.058,37.708,194.0,0.997,3.149,0.487,9.0,6.0,1.0
7.18,0.27,0.38,14.3,0.058,55.0,194.0,0.9979,3.09,0.488,9.0,6.0,1.0
7.2,0.23,0.38,14.3,0.058,55.0,194.0,0.9979,3.09,0.44,9.0,6.0,1.0
7.169,0.23,0.38,14.3,0.058,55.0,194.0,0.9979,3.09,0.44,9.0,6.0,1.0
6.902,0.52,0.32,13.2,0.044,37.863,221.0,0.9972,3.27,0.5,9.6,6.0,1.0
7.109,0.26,0.59,1.4,0.037,40.0,120.0,0.9918,3.34,0.594,11.107,7.0,1.0
6.2,0.25,0.21,15.55,0.039,36.833,159.0,0.9982,3.48,0.64,9.71,5.0,1.0
7.3,0.32,0.23,9.071,0.048,37.168,197.0,0.9985,3.163,0.46,9.571,5.0,1.0
7.7,0.31,0.26,7.8,0.031,23.0,90.0,0.9944,3.13,0.5,10.4,5.0,1.0
7.1,0.21,0.37,2.4,0.026,23.0,100.0,0.993,3.15,0.38,11.4,7.0,1.0
6.8,0.24,0.34,2.7,0.047,64.5,117.976,0.9934,3.3,0.58,9.7,6.0,1.0
6.9,0.4,0.56,9.127,0.048,40.0,142.0,0.9975,3.14,0.46,9.534,5.0,1.0
6.893,0.225,0.36,2.0,0.038,20.0,111.614,0.9923,3.37,0.79,11.3,6.0,1.0
6.8,0.21,0.348,2.1,0.03,26.0,106.532,0.99,3.179,0.61,12.6,7.0,1.0
5.8,0.2,0.27,1.4,0.031,12.0,77.0,0.9905,3.25,0.36,10.9,7.0,1.0
5.6,0.19,0.284,1.4,0.03,22.759,76.0,0.9905,3.25,0.37,10.665,7.0,1.0
6.469,0.41,0.14,10.4,0.037,20.081,119.0,0.996,3.38,0.45,10.0,5.0,1.0
5.9,0.21,0.285,4.6,0.053,40.0,199.0,0.9964,3.72,0.537,10.0,4.0,1.0
8.5,0.26,0.21,16.2,0.074,41.0,197.0,0.998,3.134,0.5,9.8,5.0,1.0
6.9,0.4,0.56,11.2,0.043,40.0,142.0,0.9975,3.14,0.46,8.7,5.0,1.0
5.8,0.24,0.44,3.5,0.029,23.115,109.0,0.992,3.53,0.43,11.7,3.0,1.0
5.8,0.24,0.39,1.5,0.054,23.833,158.0,0.9932,3.21,0.526,9.3,6.0,1.0
6.7,0.234,0.39,1.1,0.04,45.0,147.0,0.9935,3.32,0.58,10.311,5.0,1.0
7.129,0.35,0.3,5.7,0.035,8.0,97.0,0.9927,3.27,0.41,11.0,5.0,1.0
6.3,0.35,0.3,5.7,0.035,8.0,97.0,0.993,3.27,0.421,11.0,5.0,1.0
6.84,0.23,0.39,1.8,0.032,24.334,118.0,0.9912,3.32,0.591,11.8,6.0,1.0
5.8,0.36,0.38,1.458,0.037,3.0,75.0,0.9904,3.28,0.417,11.4,4.0,1.0
6.9,0.115,0.35,1.709,0.048,10.614,108.0,0.9939,3.102,0.42,10.2,6.0,1.0
6.9,0.267,0.357,9.668,0.043,36.0,161.108,0.9996,2.93,0.47,8.9,5.0,1.0
7.409,0.28,0.4,1.745,0.036,15.0,95.0,0.9944,3.17,0.33,10.2,5.0,1.0
7.083,0.267,0.4,13.6,0.045,38.088,231.0,0.9977,3.08,0.59,9.6,5.0,1.0
6.2,0.24,0.35,3.032,0.038,22.0,167.0,0.9912,3.1,0.48,11.768,6.0,1.0
